"Year","Value","Sex","Area","Lat","Ocean","SST","SST_1","SST_2","Tbottom","Tbottom_1","Tbottom_2","Stock","Lon"
2008,35.5,"Combined","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.9641556183497,16.9440519290812,17.3346950379852,11.8310389649056,11.825124301043,11.8314877916194,"South Stock","-8.56915950413333"
1980,39,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,39,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,35,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,39,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,39.5,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,56,"Females","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,56,"Females","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,58,"Females","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,58,"Females","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,33.4,"Males","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,44.1,"Females","ICES.8.c.9.a","40.7038908128","Atlantic Ocean",16.2929438926036,16.1633454168544,16.1048127249175,11.5886284267283,11.6264246600717,11.637808734531,"South Stock","-8.56915950413333"
1980,41.7,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.44903160544,17.1021062065573,17.1582939297545,12.4933555997828,12.5232490826678,12.5099010852075,"South Stock","-9.52751879"
2006,12.8,"Males","ICES.9.a","38.97015536","Atlantic Ocean",18.2912581247442,17.8990864286236,17.9309116672067,12.5118311118054,12.5690869874852,12.6357433155019,"South Stock","-9.52751879"
2006,32,"Females","ICES.9.a","38.97015536","Atlantic Ocean",18.2912581247442,17.8990864286236,17.9309116672067,12.5118311118054,12.5690869874852,12.6357433155019,"South Stock","-9.52751879"
2006,21.5,"Combined","ICES.9.a","38.97015536","Atlantic Ocean",18.2912581247442,17.8990864286236,17.9309116672067,12.5118311118054,12.5690869874852,12.6357433155019,"South Stock","-9.52751879"
1980,33,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.44903160544,17.1021062065573,17.1582939297545,12.4933555997828,12.5232490826678,12.5099010852075,"South Stock","-9.52751879"
1980,32,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.44903160544,17.1021062065573,17.1582939297545,12.4933555997828,12.5232490826678,12.5099010852075,"South Stock","-9.52751879"
1983,31.6,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.5219992936826,17.4896300119512,17.3355583443361,12.4281955995867,12.4397954940796,12.4590249138494,"South Stock","-9.52751879"
1984,28.6,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.2320614796059,17.5219992936826,17.4896300119512,12.479738925093,12.4281955995867,12.4397954940796,"South Stock","-9.52751879"
1987,27.5,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.8370335429323,17.1726640346004,17.664779770608,12.3533846998728,12.3633752817749,12.4419278611419,"South Stock","-9.52751879"
1981,37,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.3355583443361,17.44903160544,17.1021062065573,12.4590249138494,12.4933555997828,12.5232490826678,"South Stock","-9.52751879"
1982,36.5,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.4896300119512,17.3355583443361,17.44903160544,12.4397954940796,12.4590249138494,12.4933555997828,"South Stock","-9.52751879"
1983,32.5,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.5219992936826,17.4896300119512,17.3355583443361,12.4281955995867,12.4397954940796,12.4590249138494,"South Stock","-9.52751879"
1984,37,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.2320614796059,17.5219992936826,17.4896300119512,12.479738925093,12.4281955995867,12.4397954940796,"South Stock","-9.52751879"
1985,32,"Males","ICES.9.a","38.97015536","Atlantic Ocean",17.664779770608,17.2320614796059,17.5219992936826,12.4419278611419,12.479738925093,12.4281955995867,"South Stock","-9.52751879"
1959,57.7,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.4028400206099,17.2278235145644,17.2803582958147,12.7350366833389,12.6695680361922,NA,"South Stock","-9.52751879"
1980,49,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.44903160544,17.1021062065573,17.1582939297545,12.4933555997828,12.5232490826678,12.5099010852075,"South Stock","-9.52751879"
1980,49,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.44903160544,17.1021062065573,17.1582939297545,12.4933555997828,12.5232490826678,12.5099010852075,"South Stock","-9.52751879"
1983,55.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.5219992936826,17.4896300119512,17.3355583443361,12.4281955995867,12.4397954940796,12.4590249138494,"South Stock","-9.52751879"
1984,58,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.2320614796059,17.5219992936826,17.4896300119512,12.479738925093,12.4281955995867,12.4397954940796,"South Stock","-9.52751879"
1985,51,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.664779770608,17.2320614796059,17.5219992936826,12.4419278611419,12.479738925093,12.4281955995867,"South Stock","-9.52751879"
1981,49.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.3355583443361,17.44903160544,17.1021062065573,12.4590249138494,12.4933555997828,12.5232490826678,"South Stock","-9.52751879"
1982,47,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.4896300119512,17.3355583443361,17.44903160544,12.4397954940796,12.4590249138494,12.4933555997828,"South Stock","-9.52751879"
1983,46,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.5219992936826,17.4896300119512,17.3355583443361,12.4281955995867,12.4397954940796,12.4590249138494,"South Stock","-9.52751879"
1984,45,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.2320614796059,17.5219992936826,17.4896300119512,12.479738925093,12.4281955995867,12.4397954940796,"South Stock","-9.52751879"
1985,47,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.664779770608,17.2320614796059,17.5219992936826,12.4419278611419,12.479738925093,12.4281955995867,"South Stock","-9.52751879"
1982,39,"Combined","ICES.9.a","38.97015536","Atlantic Ocean",17.4896300119512,17.3355583443361,17.44903160544,12.4397954940796,12.4590249138494,12.4933555997828,"South Stock","-9.52751879"
1980,55.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.44903160544,17.1021062065573,17.1582939297545,12.4933555997828,12.5232490826678,12.5099010852075,"South Stock","-9.52751879"
1982,51,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.4896300119512,17.3355583443361,17.44903160544,12.4397954940796,12.4590249138494,12.4933555997828,"South Stock","-9.52751879"
1983,46,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.5219992936826,17.4896300119512,17.3355583443361,12.4281955995867,12.4397954940796,12.4590249138494,"South Stock","-9.52751879"
1984,43.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.2320614796059,17.5219992936826,17.4896300119512,12.479738925093,12.4281955995867,12.4397954940796,"South Stock","-9.52751879"
1985,45,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.664779770608,17.2320614796059,17.5219992936826,12.4419278611419,12.479738925093,12.4281955995867,"South Stock","-9.52751879"
1986,43.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.1726640346004,17.664779770608,17.2320614796059,12.3633752817749,12.4419278611419,12.479738925093,"South Stock","-9.52751879"
1987,40.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.8370335429323,17.1726640346004,17.664779770608,12.3533846998728,12.3633752817749,12.4419278611419,"South Stock","-9.52751879"
1988,39.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.5982125833923,17.8370335429323,17.1726640346004,12.3304035689241,12.3533846998728,12.3633752817749,"South Stock","-9.52751879"
1989,42,"Females","ICES.9.a","38.97015536","Atlantic Ocean",18.0309711203856,17.5982125833923,17.8370335429323,12.3991936458054,12.3304035689241,12.3533846998728,"South Stock","-9.52751879"
1990,43.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.9319293171752,18.0309711203856,17.5982125833923,12.417967337434,12.3991936458054,12.3304035689241,"South Stock","-9.52751879"
1991,42,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.3431900155311,17.9319293171752,18.0309711203856,12.451419497049,12.417967337434,12.3991936458054,"South Stock","-9.52751879"
1992,44,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.2992816111621,17.3431900155311,17.9319293171752,12.5885830745902,12.451419497049,12.417967337434,"South Stock","-9.52751879"
1993,44,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.249827113806,17.2992816111621,17.3431900155311,12.5476463379399,12.5885830745902,12.451419497049,"South Stock","-9.52751879"
1994,46,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.3462667278215,17.249827113806,17.2992816111621,12.4803161210911,12.5476463379399,12.5885830745902,"South Stock","-9.52751879"
1995,47,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.9692695187588,17.3462667278215,17.249827113806,12.4542139960874,12.4803161210911,12.5476463379399,"South Stock","-9.52751879"
1996,48,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.6737348238627,17.9692695187588,17.3462667278215,12.5723177463778,12.4542139960874,12.4803161210911,"South Stock","-9.52751879"
1997,51,"Females","ICES.9.a","38.97015536","Atlantic Ocean",18.3566414000941,17.6737348238627,17.9692695187588,12.5867231866365,12.5723177463778,12.4542139960874,"South Stock","-9.52751879"
1998,53,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.9246296789132,18.3566414000941,17.6737348238627,12.6060624327711,12.5867231866365,12.5723177463778,"South Stock","-9.52751879"
1999,47,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.7861497215196,17.9246296789132,18.3566414000941,12.5514277412045,12.6060624327711,12.5867231866365,"South Stock","-9.52751879"
2000,46,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.6834348042806,17.7861497215196,17.9246296789132,12.5882487450877,12.5514277412045,12.6060624327711,"South Stock","-9.52751879"
2001,48,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.7713788443921,17.6834348042806,17.7861497215196,12.6060361041818,12.5882487450877,12.5514277412045,"South Stock","-9.52751879"
2002,46,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.7330336290247,17.7713788443921,17.6834348042806,12.6722958318649,12.6060361041818,12.5882487450877,"South Stock","-9.52751879"
2003,47.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.9484526035832,17.7330336290247,17.7713788443921,12.5994441714338,12.6722958318649,12.6060361041818,"South Stock","-9.52751879"
2004,46.5,"Females","ICES.9.a","38.97015536","Atlantic Ocean",17.9309116672067,17.9484526035832,17.7330336290247,12.6357433155019,12.5994441714338,12.6722958318649,"South Stock","-9.52751879"
2001,28.57,"Males","Morocco","31","Atlantic Ocean",20.1757934679065,19.7681273619334,19.8909699205767,15.5332059065501,15.6585878630479,15.4987594266733,"South Stock","-11"
2001,33.84,"Females","Morocco","31","Atlantic Ocean",20.1757934679065,19.7681273619334,19.8909699205767,15.5332059065501,15.6585878630479,15.4987594266733,"South Stock","-11"
2019,24.85,"Males","Morocco","31","Atlantic Ocean",20.0689606122803,19.7676853715328,20.41789064491,14.1496712803841,14.0984757900238,14.4920287350814,"South Stock","-11"
2019,29.69,"Females","Morocco","31","Atlantic Ocean",20.0689606122803,19.7676853715328,20.41789064491,14.1496712803841,14.0984757900238,14.4920287350814,"South Stock","-11"
1995,33.6,"Combined","GSA3","35.597422","Mediterranean Sea",18.8699825869666,18.5069702201419,18.0676985581716,13.4656797333768,13.4750191537957,13.5678010196017,"Western Mediterranean","-3.757863"
1987,21.5,"Males","GSA4","37.161605","Mediterranean Sea",19.192186097304,19.0274868077702,19.2109787530369,13.5055789069126,13.5520130751426,13.595399095301,"Western Mediterranean","3.159008"
1987,30.6,"Females","GSA4","37.161605","Mediterranean Sea",19.192186097304,19.0274868077702,19.2109787530369,13.5055789069126,13.5520130751426,13.595399095301,"Western Mediterranean","3.159008"
2017,20.5,"Males","GSA4","37.161605","Mediterranean Sea",20.119527220726,19.9959655205409,20.0976842774285,13.7697971494574,13.6895674488001,13.7380825218402,"Western Mediterranean","3.159008"
2017,33.5,"Females","GSA4","37.161605","Mediterranean Sea",20.119527220726,19.9959655205409,20.0976842774285,13.7697971494574,13.6895674488001,13.7380825218402,"Western Mediterranean","3.159008"
2021,14.78,"Combined","GSA4","37.161605","Mediterranean Sea",19.8068373534414,19.9869493378533,19.9134073985947,13.903816771089,13.8197963070451,13.7695684851262,"Western Mediterranean","3.159008"
1977,27,"Males","GSA5","39.171514","Mediterranean Sea",18.5655373908855,18.7188457736262,18.8531871195193,13.1938059012095,13.1100807931688,13.0835240999857,"Western Mediterranean","3.482882"
1977,34.5,"Females","GSA5","39.171514","Mediterranean Sea",18.5655373908855,18.7188457736262,18.8531871195193,13.1938059012095,13.1100807931688,13.0835240999857,"Western Mediterranean","3.482882"
1980,27.6,"Males","GSA5","39.171514","Mediterranean Sea",18.5931572296001,18.8463669176455,18.5064469884943,13.1509976651934,13.1187608242035,13.1209114180671,"Western Mediterranean","3.482882"
1980,36.3,"Females","GSA5","39.171514","Mediterranean Sea",18.5931572296001,18.8463669176455,18.5064469884943,13.1509976651934,13.1187608242035,13.1209114180671,"Western Mediterranean","3.482882"
1990,27,"Males","GSA5","39.171514","Mediterranean Sea",19.7790752870065,19.5631903983929,19.3766021640212,13.18253264957,13.0258710437351,13.0212842570411,"Western Mediterranean","3.482882"
1990,36,"Females","GSA5","39.171514","Mediterranean Sea",19.7790752870065,19.5631903983929,19.3766021640212,13.18253264957,13.0258710437351,13.0212842570411,"Western Mediterranean","3.482882"
1981,29.9,"Males","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1981,27,"Males","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1981,23,"Males","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1981,26,"Males","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1982,32,"Males","GSA5","39.171514","Mediterranean Sea",19.2764754913471,18.7261983995085,18.5931572296001,13.0481069405874,13.0862525092231,13.1509976651934,"Western Mediterranean","3.482882"
1982,36,"Males","GSA5","39.171514","Mediterranean Sea",19.2764754913471,18.7261983995085,18.5931572296001,13.0481069405874,13.0862525092231,13.1509976651934,"Western Mediterranean","3.482882"
1982,24,"Males","GSA5","39.171514","Mediterranean Sea",19.2764754913471,18.7261983995085,18.5931572296001,13.0481069405874,13.0862525092231,13.1509976651934,"Western Mediterranean","3.482882"
1983,28,"Males","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1983,26.5,"Males","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1983,26,"Males","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1984,34,"Males","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1984,28,"Males","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1984,24.1,"Males","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1984,20,"Males","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1985,23,"Males","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1985,32,"Males","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1985,26.9,"Males","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1985,28,"Males","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1986,32,"Males","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1986,28,"Males","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1986,34,"Males","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1980,36,"Females","GSA5","39.171514","Mediterranean Sea",18.5931572296001,18.8463669176455,18.5064469884943,13.1509976651934,13.1187608242035,13.1209114180671,"Western Mediterranean","3.482882"
1980,36,"Females","GSA5","39.171514","Mediterranean Sea",18.5931572296001,18.8463669176455,18.5064469884943,13.1509976651934,13.1187608242035,13.1209114180671,"Western Mediterranean","3.482882"
1981,36,"Females","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1981,34,"Females","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1981,34,"Females","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1981,38.5,"Females","GSA5","39.171514","Mediterranean Sea",18.7261983995085,18.5931572296001,18.8463669176455,13.0862525092231,13.1509976651934,13.1187608242035,"Western Mediterranean","3.482882"
1982,37,"Females","GSA5","39.171514","Mediterranean Sea",19.2764754913471,18.7261983995085,18.5931572296001,13.0481069405874,13.0862525092231,13.1509976651934,"Western Mediterranean","3.482882"
1982,30.5,"Females","GSA5","39.171514","Mediterranean Sea",19.2764754913471,18.7261983995085,18.5931572296001,13.0481069405874,13.0862525092231,13.1509976651934,"Western Mediterranean","3.482882"
1983,34.5,"Females","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1983,32,"Females","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1983,36,"Females","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1983,35.9,"Females","GSA5","39.171514","Mediterranean Sea",19.0328892866771,19.2764754913471,18.7261983995085,13.0683011319902,13.0481069405874,13.0862525092231,"Western Mediterranean","3.482882"
1984,34,"Females","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1984,34,"Females","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1984,44.1,"Females","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1984,41.9,"Females","GSA5","39.171514","Mediterranean Sea",18.4222400276749,19.0328892866771,19.2764754913471,13.0840567006005,13.0683011319902,13.0481069405874,"Western Mediterranean","3.482882"
1985,36.2,"Females","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1985,38.1,"Females","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1985,44,"Females","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1985,38.1,"Females","GSA5","39.171514","Mediterranean Sea",19.1554869987346,18.4222400276749,19.0328892866771,13.1004314422607,13.0840567006005,13.0683011319902,"Western Mediterranean","3.482882"
1986,36,"Females","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1986,34.5,"Females","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1986,37.9,"Females","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1986,36,"Females","GSA5","39.171514","Mediterranean Sea",19.0517158684907,19.1554869987346,18.4222400276749,13.0415470865038,13.1004314422607,13.0840567006005,"Western Mediterranean","3.482882"
1997,35.8,"Females","GSA6","40.256256","Mediterranean Sea",19.1367302311791,18.5669350306193,18.825366724862,13.541555527846,13.4267849445343,13.3485618511836,"Western Mediterranean","2.349499"
1954,21,"Males","GSA6","40.256256","Mediterranean Sea",18.2595378822751,18.76106572681,18.8183772087097,NA,NA,NA,"Western Mediterranean","2.349499"
1954,24,"Females","GSA6","40.256256","Mediterranean Sea",18.2595378822751,18.76106572681,18.8183772087097,NA,NA,NA,"Western Mediterranean","2.349499"
1963,24.3,"Males","GSA6","40.256256","Mediterranean Sea",18.5001895798577,18.836148209042,19.0837255636851,13.3611225485802,13.5161971012751,13.3881235917409,"Western Mediterranean","2.349499"
1963,32.2,"Males","GSA6","40.256256","Mediterranean Sea",18.5001895798577,18.836148209042,19.0837255636851,13.3611225485802,13.5161971012751,13.3881235917409,"Western Mediterranean","2.349499"
1981,35,"Males","GSA6","40.256256","Mediterranean Sea",18.3171141359541,18.092683702045,18.3496532970005,13.6233841856321,13.6411208589872,13.6023744384448,"Western Mediterranean","2.349499"
1981,40,"Females","GSA6","40.256256","Mediterranean Sea",18.3171141359541,18.092683702045,18.3496532970005,13.6233841856321,13.6411208589872,13.6023744384448,"Western Mediterranean","2.349499"
1981,32,"Males","GSA6","40.256256","Mediterranean Sea",18.3171141359541,18.092683702045,18.3496532970005,13.6233841856321,13.6411208589872,13.6023744384448,"Western Mediterranean","2.349499"
1981,39,"Females","GSA6","40.256256","Mediterranean Sea",18.3171141359541,18.092683702045,18.3496532970005,13.6233841856321,13.6411208589872,13.6023744384448,"Western Mediterranean","2.349499"
1991,25,"Males","GSA6","40.256256","Mediterranean Sea",18.3859781742096,19.2556770271725,19.122639131546,13.6141085426013,13.6962165196737,13.4722969690959,"Western Mediterranean","2.349499"
1991,31,"Females","GSA6","40.256256","Mediterranean Sea",18.3859781742096,19.2556770271725,19.122639131546,13.6141085426013,13.6962165196737,13.4722969690959,"Western Mediterranean","2.349499"
1991,27,"Combined","GSA6","40.256256","Mediterranean Sea",18.3859781742096,19.2556770271725,19.122639131546,13.6141085426013,13.6962165196737,13.4722969690959,"Western Mediterranean","2.349499"
1989,28.8,"Males","GSA6","40.256256","Mediterranean Sea",19.122639131546,18.9360915925768,18.6664570649465,13.4722969690959,13.4766633113225,13.4427875717481,"Western Mediterranean","2.349499"
1989,38,"Females","GSA6","40.256256","Mediterranean Sea",19.122639131546,18.9360915925768,18.6664570649465,13.4722969690959,13.4766633113225,13.4427875717481,"Western Mediterranean","2.349499"
1998,35.3,"Females","GSA9","42.715449","Mediterranean Sea",18.1669660011927,18.260191626019,18.0538932217492,14.2157753726892,14.1642600109703,14.1164753562526,"Western Mediterranean","10.108689"
1992,21.7,"Males","GSA9","42.715449","Mediterranean Sea",18.244550175137,17.8464937739902,18.4082409143448,14.1784563441026,14.2267085292883,14.1909430194319,"Western Mediterranean","10.108689"
1992,35.9,"Females","GSA9","42.715449","Mediterranean Sea",18.244550175137,17.8464937739902,18.4082409143448,14.1784563441026,14.2267085292883,14.1909430194319,"Western Mediterranean","10.108689"
2007,33.03,"Females","GSA10","39.537098","Mediterranean Sea",19.6254921129771,19.7245524156661,19.508492957978,14.2060364127159,14.0999433040619,14.2475521485011,"Western Mediterranean","13.229163"
2009,31.4,"Females","GSA10","39.537098","Mediterranean Sea",19.726729631424,19.5401536566871,19.6254921129771,14.3794589479764,14.3628132899602,14.2060364127159,"Western Mediterranean","13.229163"
2014,34,"Females","GSA10","39.537098","Mediterranean Sea",20.0868916795367,19.7814755553291,20.2454486801511,14.390822827816,14.3132297476133,14.3488927841186,"Western Mediterranean","13.229163"
2019,20.74,"Males","GSA17","43.601424","Mediterranean Sea",18.9258863042902,19.311302167398,18.6899911121086,14.2088380076669,14.1542590621746,14.1498032699932,"Central Mediterranean","14.805256"
2019,22.38,"Females","GSA17","43.601424","Mediterranean Sea",18.9258863042902,19.311302167398,18.6899911121086,14.2088380076669,14.1542590621746,14.1498032699932,"Central Mediterranean","14.805256"
2013,33.73,"Females","GSA17","43.601424","Mediterranean Sea",18.7307476997375,19.3933493737821,19.0323716799418,13.736375738274,13.5899827227448,13.6256263906306,"Central Mediterranean","14.805256"
1972,29.5,"Males","GSA1718","42.7601191262136","Mediterranean Sea",18.0192752491545,18.143685941343,18.1111974561656,13.4324422083479,13.3780272378344,13.4188334960648,"Central Mediterranean","16.0217112621359"
